"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","X_content_shape","Y_factors_shape","batch_size","best_k","embedding_dim","encoding_dim","factors","hidden_dim","iterations","learning_rate","min_data_in_leaf","min_gain_to_split","model_output_path","model_output_path_raw","n_clusters","n_estimators","num_epochs","num_leaves","patience","random_state","regularization","best_silhouette","davies_bouldin_score","inertia","mae_0","mae_1","mae_10","mae_11","mae_12","mae_13","mae_14","mae_15","mae_16","mae_17","mae_18","mae_19","mae_2","mae_20","mae_21","mae_22","mae_23","mae_24","mae_25","mae_26","mae_27","mae_28","mae_29","mae_3","mae_30","mae_31","mae_32","mae_33","mae_34","mae_35","mae_36","mae_37","mae_38","mae_39","mae_4","mae_40","mae_41","mae_42","mae_43","mae_44","mae_45","mae_46","mae_47","mae_48","mae_49","mae_5","mae_50","mae_51","mae_52","mae_53","mae_54","mae_55","mae_56","mae_57","mae_58","mae_59","mae_6","mae_60","mae_61","mae_62","mae_63","mae_7","mae_8","mae_9","mean_mae","mean_r2","mean_std_y","r2_0","r2_1","r2_10","r2_11","r2_12","r2_13","r2_14","r2_15","r2_16","r2_17","r2_18","r2_19","r2_2","r2_20","r2_21","r2_22","r2_23","r2_24","r2_25","r2_26","r2_27","r2_28","r2_29","r2_3","r2_30","r2_31","r2_32","r2_33","r2_34","r2_35","r2_36","r2_37","r2_38","r2_39","r2_4","r2_40","r2_41","r2_42","r2_43","r2_44","r2_45","r2_46","r2_47","r2_48","r2_49","r2_5","r2_50","r2_51","r2_52","r2_53","r2_54","r2_55","r2_56","r2_57","r2_58","r2_59","r2_6","r2_60","r2_61","r2_62","r2_63","r2_7","r2_8","r2_9","silhouette_score","std_y_0","std_y_1","std_y_10","std_y_11","std_y_12","std_y_13","std_y_14","std_y_15","std_y_16","std_y_17","std_y_18","std_y_19","std_y_2","std_y_20","std_y_21","std_y_22","std_y_23","std_y_24","std_y_25","std_y_26","std_y_27","std_y_28","std_y_29","std_y_3","std_y_30","std_y_31","std_y_32","std_y_33","std_y_34","std_y_35","std_y_36","std_y_37","std_y_38","std_y_39","std_y_4","std_y_40","std_y_41","std_y_42","std_y_43","std_y_44","std_y_45","std_y_46","std_y_47","std_y_48","std_y_49","std_y_5","std_y_50","std_y_51","std_y_52","std_y_53","std_y_54","std_y_55","std_y_56","std_y_57","std_y_58","std_y_59","std_y_6","std_y_60","std_y_61","std_y_62","std_y_63","std_y_7","std_y_8","std_y_9","train_loss","training_time_sec","training_time_seconds","val_loss","val_rmse","model_type","library","format","Recomendation"
"2025-04-29 14:33:30","13.7s","35b4affefce743ec9d14110d9ebad10d","adorable-snake-902","LOCAL","scripts/train_autoencoder.py","saatarko","FINISHED","","","","","","","","","","0.1","5","0.0","","","","100","","31","","42","","","","","0.031781190484707976","0.03239834095231728","0.03664295653489537","0.0359998514865053","0.03410269028395504","0.03855005308267387","0.03542457092847558","0.036549876281307715","0.028228317749222062","0.03345410056606556","0.03159932272480787","0.03613611700958962","0.040530242080460806","0.03385068980582761","0.03337003050706641","0.03765540838194815","0.03233336122927138","0.030947833735180983","0.03407513836766609","0.03918441568439302","0.03154111001043591","0.03866260589994281","0.038468138231401876","0.03151541519612158","0.0347784924194017","0.033498115343006764","0.036222529041164846","0.03699540632986665","0.040257956889150556","0.03976311823809476","0.03520386742014121","0.03682335870580153","0.03147072049374637","0.03600051214416654","0.03525018958831326","0.0350194925391612","0.03735350410679874","0.035615306642717545","0.03237419106584324","0.035001110953941664","0.03238484539149012","0.03513626523118424","0.02970958172663639","0.037721708581595494","0.033849951485979336","0.032161787727555825","0.036590498046708345","0.03681298582638356","0.03903188357154478","0.03142319467845383","0.030906436381186363","0.03347318241232261","0.03784464859604034","0.03542241379593512","0.03121171693817122","0.040858016612927116","0.031192112329266254","0.03285985420004413","0.033424899902780726","0.033627438197559506","0.03633293968629541","0.03190398664007069","0.03469126460494272","0.03661483718865679","","","","0.26557474038246","0.2641211898673602","0.2966079786800708","0.2782167054053155","0.2549647581305242","0.28428339701483407","0.30392555553068157","0.2827357873739085","0.2660565489614243","0.25790122099271806","0.270566744452196","0.27286725136969425","0.2605935209091298","0.2762495751768336","0.26964433917424724","0.26712705497741274","0.2715839130221478","0.2626857882652377","0.3024670607918982","0.26160637541423604","0.25878505145930697","0.2763827621238374","0.27416385134910237","0.2828295494624431","0.33877262174823575","0.27023543707933073","0.2527364331533706","0.27815249765242867","0.27293414386378223","0.28073283680901373","0.2759245031614066","0.2850945241117403","0.2630303344521828","0.2689689395002717","0.25679221091282844","0.2589933674690117","0.2688109402308628","0.255094437854938","0.25592391024141714","0.2649151853806031","0.27266378064667773","0.25891124963647616","0.26427318325805016","0.28432898691888153","0.2740935890542462","0.291278927593034","0.2676481114517433","0.2893199264980969","0.27511768877319187","0.26899286779306963","0.2517061969927833","0.2740750907973256","0.2757908333594561","0.2954174869048285","0.2780193428441924","0.27521232676061314","0.2815918432533687","0.2735188293119417","0.2841615285588095","0.27239337965123955","0.2639319443678364","0.27076239265160695","0.29496954566394473","0.2666952454468169","","0.05251935496926308","0.05349333956837654","0.06574615091085434","0.06049051880836487","0.055062659084796906","0.06517430394887924","0.060659680515527725","0.06200912222266197","0.04786171391606331","0.052646853029727936","0.05411529168486595","0.05941936746239662","0.06084123253822327","0.058707401156425476","0.057027418166399","0.059952910989522934","0.05687713250517845","0.05189412832260132","0.06123211234807968","0.06699374318122864","0.04947962984442711","0.061609458178281784","0.06280728429555893","0.05238291993737221","0.06495766341686249","0.05675162374973297","0.05781635642051697","0.06218651309609413","0.06689976155757904","0.06730829924345016","0.05872389301657677","0.0618351474404335","0.0504496730864048","0.05864387005567551","0.05579149350523949","0.05537409335374832","0.05852311849594116","0.05727558955550194","0.05173695087432861","0.05669354647397995","0.05433303490281105","0.057844385504722595","0.05119721591472626","0.06705717742443085","0.05564920976758003","0.05593987926840782","0.05934680625796318","0.06273577362298965","0.06351527571678162","0.05048889294266701","0.0511026605963707","0.05621225759387016","0.062388788908720016","0.06238948553800583","0.053405921906232834","0.0697631761431694","0.051497139036655426","0.05389980971813202","0.05675535276532173","0.055486999452114105","0.05933092534542084","0.05331510677933693","0.05834948271512985","0.062492650002241135","","","","","","LGBMRegressor","","",""
"2025-04-29 13:28:42","18.6s","92efebeda8214d459bfc686dfdb8ae28","movie_and_als_clusters","LOCAL","scripts/cluster.py","saatarko","FINISHED","","","","","","","","","","","","","","","150","","","","","","","","2.3559131763461276","86440.03125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05125952884554863","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-04-29 12:59:24","19.2s","4dc99bd630c24bd889b98113d835efe1","ALS full training","LOCAL","scripts/data_processing.py","saatarko","FINISHED","","","","","","","64","","15","","","","","","","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.448378562927246","","","ALS","implicit","joblib + npy",""
"2025-04-29 12:48:23","15.9s","30ca3fa8582a4e109c78163c395c4c67","ALS full training","LOCAL","scripts/data_processing.py","saatarko","FINISHED","","","","","","","64","","15","","","","","","","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.692833662033081","","","ALS","implicit","joblib + npy",""
"2025-04-29 12:29:23","17.5s","7294c3db64c6491483512750fe656c22","ALS full training","LOCAL","scripts/data_processing.py","saatarko","FINISHED","","","","","","","64","","15","","","","","","","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.177298545837402","","","ALS","implicit","joblib + npy",""
"2025-04-28 23:32:39","7.2s","47fe86daed13471dbcb5fbe2e229c09c","movie_kmeans_clustering_raw","LOCAL","scripts/cluster.py","saatarko","FINISHED","","","","","","","","","","","","","","","150","","","","","","","","2.2923135627297513","65944.640625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05402122065424919","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-04-28 23:23:23","8.7s","e1121146e76e413c898583cb820a0104","movie_kmeans_clustering_raw","LOCAL","scripts/cluster.py","saatarko","FINISHED","","","","","","","","","","","","","","","150","","","","","","","","2.2923135627297513","65944.640625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05402122065424919","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-04-28 23:12:41","58.7s","aec966450c474673bf064436572a0a8d","kindly-hound-246","LOCAL","scripts/train_autoencoder.py","saatarko","FINISHED","","","256","","","64","","","","0.001","","","models/movies_content_autoencoder.pt","models/movies_content_autoencoder_raw.pt","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0036623081521548586","","","0.0041259827890566415","","","","",""
"2025-04-28 22:17:36","53.6s","f4aaef4c704e49c2be9fe93d76446c9c","abrasive-hen-718","LOCAL","scripts/train_autoencoder.py","saatarko","FINISHED","","","256","","","64","","","","0.001","","","models/movies_content_autoencoder.pt","models/movies_content_autoencoder_raw.pt","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0039967155886536584","","","0.004589703865349293","","","","",""
"2025-04-28 21:10:08","15.8s","f44c0e9d87c44e9d88f8f2492c7c38d3","movie_kmeans_clustering_raw","LOCAL","scripts/cluster.py","saatarko","FINISHED","","","","","","","","","","","","","","","150","","","","","","","","2.2953264927905184","355623.28125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05166187509894371","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-04-28 16:35:46","19.2s","1b285fb47e2b46f5b1d85162de0dac3b","movie_kmeans_clustering_raw","LOCAL","scripts/cluster.py","saatarko","FINISHED","","","","","","","","","","","","","","","150","","","","","","","","2.2008948611758594","98573.5234375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.060104575008153915","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-04-28 16:22:58","50.9s","14462f6f5f4b41fa9f3a178680263977","mercurial-squid-309","LOCAL","scripts/train_autoencoder.py","saatarko","FINISHED","","","256","","","64","","","","0.001","","","models/movies_content_autoencoder.pt","models/movies_content_autoencoder_raw.pt","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.003968564322852391","","","0.00439483819839855","","","","",""
"2025-04-27 19:52:32","18.8s","10ba5ffe12d041ed9e59a03b9b739348","movie_kmeans_clustering","LOCAL","scripts/cluster.py","saatarko","FINISHED","","","","","","","","","","","","","","","150","","","","","","","","2.2953264927905184","355623.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05166187509894371","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-04-27 19:49:50","57.6s","563e0af89b244692a8e5931b10c64dcd","enthused-mole-508","LOCAL","scripts/train_autoencoder.py","saatarko","FINISHED","","","256","","","64","","","","0.001","","","models/movies_content_autoencoder.pt","","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0048308057935330375","","","0.005562372040003538","","","","",""
"2025-04-27 17:30:40","3.9s","b10bbe22ca664a7996ff8812a543e43b","movie_kmeans_clustering","LOCAL","scripts/cluster.py","saatarko","FINISHED","","","","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04992472752928734","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-04-27 17:25:46","4.2s","02aed1e98e55426e9eb56fbd7877b6d3","movie_kmeans_clustering","LOCAL","scripts/cluster.py","saatarko","FAILED","","","","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04992472752928734","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-04-27 16:42:10","55.3s","10b4ed212b764485a4cc359ac30d3e88","thundering-carp-548","LOCAL","scripts/train_autoencoder.py","saatarko","FINISHED","","","256","","","64","","","","0.001","","","models/movies_content_autoencoder.pt","","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.003685800727970641","","","0.004149041138589382","","","","",""
"2025-04-27 16:34:53","1.3min","e6dcb64434b1452088a6a9db56abdad0","persistent-lark-666","LOCAL","scripts/train_autoencoder.py","saatarko","FINISHED","","","256","","","64","","","","0.001","","","models/movies_content_autoencoder.pt","","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0037910018461467378","","","0.004233586734959057","","","","",""
"2025-04-26 19:01:19","1.2min","3e1ea337974145deb104e21b0656a0b7","upset-mink-332","LOCAL","/home/saatarko/.conda/envs/HomeworkDS/bin/airflow","saatarko","FINISHED","","","256","","","64","","","","0.001","","","models/movies_content_autoencoder.pt","","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0035060783446734323","","","0.003986335093421596","","","","","Auto-encoder_content_vector"
"2025-04-26 17:14:55","1.1min","647ce571d58e432c88eb58e047fe9b49","burly-midge-164","LOCAL","/home/saatarko/.conda/envs/HomeworkDS/bin/airflow","saatarko","FINISHED","","","256","","","64","","","","0.001","","","models/movies_content_autoencoder.pt","","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.003625105424173947","","","0.00397845686945532","","","","","Auto-encoder_content_vector"
"2025-04-26 17:02:25","1.6min","a4c7344c5b7e482abf02f2996ce977fe","carefree-fowl-712","LOCAL","/home/saatarko/.conda/envs/HomeworkDS/bin/airflow","saatarko","FINISHED","","","256","","","64","","","","0.001","","","models/movies_content_autoencoder.pt","","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.003380565081144972","","","0.0038444875473422663","","","","","Auto-encoder_content_vector"
"2025-04-26 16:40:49","58.8s","fbe1cd65fcf149cb860d477362694f61","amazing-penguin-156","LOCAL","/home/saatarko/.conda/envs/HomeworkDS/bin/airflow","saatarko","FINISHED","","","256","","","64","","","","0.001","","","models/movies_content_autoencoder.pt","","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.004014792161640422","","","0.004480124916881323","","","","","Auto-encoder_content_vector"
